accession,cik,name,filing_date,acceptance_et,after_hours,items,llm_label
0000950170-23-000458,0000818033,"HERON THERAPEUTICS, INC. /DE/",2023-01-09,2023-01-09T08:40:48-05:00,False,"2.02,7.01,9.01",OTHER
0001564590-22-023137,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-06-14,2022-06-14T08:40:15-04:00,False,"7.01,9.01",CLINICAL
0001564590-22-011751,0000818033,"HERON THERAPEUTICS, INC. /DE/",2022-03-25,2022-03-25T08:40:27-04:00,False,"7.01,9.01",REGULATORY
0001564590-21-001687,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-01-21,2021-01-21T08:40:24-05:00,False,"7.01,9.01",CLINICAL
0001564590-21-000771,0000818033,"HERON THERAPEUTICS, INC. /DE/",2021-01-11,2021-01-11T08:40:22-05:00,False,"2.02,7.01,9.01",OTHER
0001564590-20-043657,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-09-16,2020-09-16T08:40:26-04:00,False,"7.01,9.01",CLINICAL
0001564590-20-028307,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-06-04,2020-06-04T09:14:21-04:00,False,"7.01,9.01",CLINICAL
0001564590-20-000917,0000818033,"HERON THERAPEUTICS, INC. /DE/",2020-01-13,2020-01-13T08:41:21-05:00,False,"2.02,7.01,9.01",OTHER
0001564590-19-046060,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-12-16,2019-12-16T16:15:50-05:00,True,"7.01,9.01",PRESENTATION
0001564590-19-036139,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-10-02,2019-10-02T07:57:49-04:00,False,"7.01,8.01,9.01",CLINICAL
0001564590-19-032608,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-08-20,2019-08-20T08:35:56-04:00,False,"7.01,9.01",CLINICAL
0001193125-19-152334,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-05-21,2019-05-21T09:15:32-04:00,False,"7.01,9.01",CLINICAL
0001193125-19-146046,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-05-14,2019-05-14T08:35:32-04:00,False,"7.01,9.01",CLINICAL
0001193125-19-003247,0000818033,"HERON THERAPEUTICS, INC. /DE/",2019-01-07,2019-01-07T08:36:33-05:00,False,"2.02,7.01,9.01",REGULATORY
0000950170-23-049802,0001339970,aTYR PHARMA INC,2023-09-26,2023-09-26T09:01:19-04:00,False,"7.01,8.01,9.01",PRESENTATION
0000950170-23-007341,0001339970,aTYR PHARMA INC,2023-03-10,2023-03-10T17:01:10-05:00,True,7.01,OTHER
0001564590-21-002003,0001339970,aTYR PHARMA INC,2021-01-25,2021-01-25T08:05:15-05:00,False,"7.01,9.01",OTHER
0001564590-21-001861,0001339970,aTYR PHARMA INC,2021-01-22,2021-01-22T08:05:27-05:00,False,"7.01,9.01",PRESENTATION
0001564590-21-000713,0001339970,aTYR PHARMA INC,2021-01-11,2021-01-08T21:01:27-05:00,True,"7.01,9.01",PRESENTATION
0001564590-20-030026,0001339970,aTYR PHARMA INC,2020-06-22,2020-06-22T09:00:35-04:00,False,"7.01,9.01",PRESENTATION
0001564590-20-025993,0001339970,aTYR PHARMA INC,2020-05-18,2020-05-18T16:00:41-04:00,True,"7.01,9.01",PRESENTATION
0001564590-19-019764,0001339970,aTYR PHARMA INC,2019-05-20,2019-05-20T09:00:25-04:00,False,"7.01,9.01",OTHER
0001564590-19-007103,0001339970,aTYR PHARMA INC,2019-03-11,2019-03-11T09:00:28-04:00,False,"7.01,9.01",PRESENTATION
0001564590-19-004889,0001339970,aTYR PHARMA INC,2019-02-27,2019-02-27T16:05:33-05:00,True,"7.01,9.01",OTHER
0001262104-25-000009,0001262104,"Lite Strategy, Inc.",2025-09-10,2025-09-10T09:00:27-04:00,False,"5.03,7.01,9.01",OTHER
0000950170-25-102419,0001262104,"Lite Strategy, Inc.",2025-08-05,2025-08-05T08:05:27-04:00,False,"7.01,8.01,9.01",OTHER
0000950170-24-087841,0001262104,"Lite Strategy, Inc.",2024-07-30,2024-07-30T16:05:21-04:00,True,"7.01,9.01",PRESENTATION
0000950170-24-085347,0001262104,"Lite Strategy, Inc.",2024-07-22,2024-07-22T17:25:09-04:00,True,"2.05,5.02,7.01,9.01",OTHER
0000950170-24-062739,0001262104,"Lite Strategy, Inc.",2024-05-21,2024-05-21T13:00:22-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-268167,0001262104,"Lite Strategy, Inc.",2023-11-01,2023-11-01T16:01:55-04:00,True,"1.01,5.02,7.01,9.01",OTHER
0001193125-23-249423,0001262104,"Lite Strategy, Inc.",2023-10-03,2023-10-03T06:04:00-04:00,False,"1.01,3.03,5.03,7.01,9.01",OTHER
0001193125-23-169500,0001262104,"Lite Strategy, Inc.",2023-06-20,2023-06-20T06:08:07-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-068392,0001262104,"Lite Strategy, Inc.",2023-03-13,2023-03-13T06:05:30-04:00,False,7.01,OTHER
0001193125-23-046815,0001262104,"Lite Strategy, Inc.",2023-02-23,2023-02-23T17:25:46-05:00,True,"1.01,5.02,5.03,7.01,9.01",OTHER
0001193125-25-044830,0001534133,"CalciMedica, Inc.",2025-03-04,2025-03-04T07:05:24-05:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-24-247004,0001534133,"CalciMedica, Inc.",2024-10-30,2024-10-30T07:24:04-04:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-24-169805,0001534133,"CalciMedica, Inc.",2024-06-27,2024-06-27T08:45:55-04:00,False,"7.01,8.01,9.01",CLINICAL
0001193125-24-033981,0001534133,"CalciMedica, Inc.",2024-02-13,2024-02-13T17:30:00-05:00,True,"7.01,8.01,9.01",PRESENTATION
0001193125-24-011738,0001534133,"CalciMedica, Inc.",2024-01-22,2024-01-22T08:42:01-05:00,False,"1.01,2.02,3.02,7.01,8.01,9.01",OTHER
0001193125-23-167330,0001534133,"CalciMedica, Inc.",2023-06-15,2023-06-15T06:15:33-04:00,False,"7.01,9.01",PRESENTATION
0001193125-23-165409,0001534133,"CalciMedica, Inc.",2023-06-12,2023-06-12T17:02:53-04:00,True,"7.01,9.01",OTHER
0001564590-22-014650,0001534133,"CalciMedica, Inc.",2022-04-18,2022-04-18T16:48:17-04:00,True,"5.02,7.01,9.01",OTHER
0001213900-25-126825,0001074871,"Modular Medical, Inc.",2025-12-31,2025-12-31T08:47:40-05:00,False,"3.01,7.01,9.01",OTHER
0001213900-23-098330,0001074871,"Modular Medical, Inc.",2023-12-26,2023-12-22T19:36:21-05:00,True,"7.01,9.01",PRESENTATION
0001019056-22-000448,0001074871,"Modular Medical, Inc.",2022-06-13,2022-06-13T08:32:33-04:00,False,"7.01,9.01",PRESENTATION
0001019056-22-000231,0001074871,"Modular Medical, Inc.",2022-02-25,2022-02-24T19:52:42-05:00,True,"7.01,9.01",PRESENTATION
0001019056-21-000508,0001074871,"Modular Medical, Inc.",2021-09-30,2021-09-30T13:31:13-04:00,False,"7.01,9.01",PRESENTATION
0001493152-25-025491,0001401914,"Dare Bioscience, Inc.",2025-12-01,2025-12-01T08:01:48-05:00,False,"1.02,7.01,9.01",CLINICAL
0001493152-25-012516,0001401914,"Dare Bioscience, Inc.",2025-09-02,2025-09-02T08:00:48-04:00,False,"7.01,9.01",NO_TEXT
0001641172-25-018894,0001401914,"Dare Bioscience, Inc.",2025-07-14,2025-07-14T08:01:40-04:00,False,"7.01,8.01,9.01",CLINICAL
0001641172-25-014238,0001401914,"Dare Bioscience, Inc.",2025-06-09,2025-06-09T08:00:40-04:00,False,"7.01,9.01",NO_TEXT
0001493152-25-005533,0001401914,"Dare Bioscience, Inc.",2025-02-10,2025-02-10T08:01:08-05:00,False,"7.01,9.01",NO_TEXT
0001493152-25-001871,0001401914,"Dare Bioscience, Inc.",2025-01-13,2025-01-13T08:01:35-05:00,False,"7.01,9.01",NO_TEXT
0001493152-24-050117,0001401914,"Dare Bioscience, Inc.",2024-12-16,2024-12-16T08:05:12-05:00,False,"7.01,8.01,9.01",REGULATORY
0001493152-24-042455,0001401914,"Dare Bioscience, Inc.",2024-10-25,2024-10-25T08:01:13-04:00,False,"7.01,9.01",NO_TEXT
0001493152-24-042193,0001401914,"Dare Bioscience, Inc.",2024-10-23,2024-10-23T12:31:39-04:00,False,"1.01,7.01,9.01",OTHER
0001493152-24-041796,0001401914,"Dare Bioscience, Inc.",2024-10-21,2024-10-21T17:00:35-04:00,True,"1.01,3.02,7.01,9.01",OTHER
0001493152-24-028443,0001401914,"Dare Bioscience, Inc.",2024-07-19,2024-07-19T08:05:26-04:00,False,"7.01,8.01,9.01",INVALID:COMPLIANCE
0001493152-24-025435,0001401914,"Dare Bioscience, Inc.",2024-06-27,2024-06-27T16:15:21-04:00,True,"3.03,5.03,7.01,8.01,9.01",OTHER
0001493152-24-017147,0001401914,"Dare Bioscience, Inc.",2024-04-30,2024-04-30T07:45:36-04:00,False,"1.01,2.01,2.03,7.01,9.01",OTHER
0001493152-24-003984,0001401914,"Dare Bioscience, Inc.",2024-01-26,2024-01-26T17:15:12-05:00,True,"5.02,7.01,9.01",OTHER
0001493152-24-001663,0001401914,"Dare Bioscience, Inc.",2024-01-08,2024-01-08T08:00:38-05:00,False,"7.01,9.01",NO_TEXT
0001493152-23-046056,0001401914,"Dare Bioscience, Inc.",2023-12-26,2023-12-26T08:05:34-05:00,False,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-23-045515,0001401914,"Dare Bioscience, Inc.",2023-12-20,2023-12-20T08:05:38-05:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-23-038952,0001401914,"Dare Bioscience, Inc.",2023-11-01,2023-11-01T08:05:35-04:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-23-037290,0001401914,"Dare Bioscience, Inc.",2023-10-16,2023-10-16T08:15:35-04:00,False,"7.01,8.01,9.01",OTHER
0001493152-23-032197,0001401914,"Dare Bioscience, Inc.",2023-09-11,2023-09-11T08:15:50-04:00,False,"7.01,9.01",NO_TEXT
0001493152-23-023364,0001401914,"Dare Bioscience, Inc.",2023-07-05,2023-07-05T08:05:17-04:00,False,"1.01,7.01,8.01,9.01",OTHER
0001493152-23-020081,0001401914,"Dare Bioscience, Inc.",2023-06-05,2023-06-05T08:05:32-04:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-23-000904,0001401914,"Dare Bioscience, Inc.",2023-01-09,2023-01-09T08:05:44-05:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-22-035118,0001401914,"Dare Bioscience, Inc.",2022-12-12,2022-12-12T08:05:18-05:00,False,"7.01,8.01,9.01",OTHER
0001493152-22-031629,0001401914,"Dare Bioscience, Inc.",2022-11-14,2022-11-14T08:05:35-05:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-22-030305,0001401914,"Dare Bioscience, Inc.",2022-11-03,2022-11-03T09:15:44-04:00,False,"7.01,9.01",INVALID:I appreciate you providing the reference
0001493152-22-028519,0001401914,"Dare Bioscience, Inc.",2022-10-17,2022-10-17T08:05:49-04:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-22-028049,0001401914,"Dare Bioscience, Inc.",2022-10-11,2022-10-11T09:00:17-04:00,False,"7.01,8.01,9.01",REGULATORY
0001493152-22-024228,0001401914,"Dare Bioscience, Inc.",2022-08-29,2022-08-29T08:05:32-04:00,False,"7.01,8.01,9.01",CLINICAL
0001493152-22-018170,0001401914,"Dare Bioscience, Inc.",2022-06-30,2022-06-30T08:05:27-04:00,False,"2.01,7.01,9.01",OTHER
0001493152-22-017652,0001401914,"Dare Bioscience, Inc.",2022-06-24,2022-06-24T08:05:38-04:00,False,"5.02,5.07,7.01,9.01",OTHER
0001401914-22-000022,0001401914,"Dare Bioscience, Inc.",2022-03-31,2022-03-31T07:28:54-04:00,False,"1.01,7.01,9.01",OTHER
0001401914-21-000114,0001401914,"Dare Bioscience, Inc.",2021-08-09,2021-08-09T08:07:49-04:00,False,"7.01,8.01,9.01",REGULATORY
0001401914-21-000112,0001401914,"Dare Bioscience, Inc.",2021-07-12,2021-07-09T17:34:03-04:00,True,"1.01,7.01,9.01",OTHER
0001401914-21-000064,0001401914,"Dare Bioscience, Inc.",2021-04-19,2021-04-19T08:54:50-04:00,False,"5.02,7.01,9.01",OTHER
0001401914-20-000124,0001401914,"Dare Bioscience, Inc.",2020-12-07,2020-12-07T08:09:06-05:00,False,"7.01,8.01,9.01",CLINICAL
0001401914-20-000007,0001401914,"Dare Bioscience, Inc.",2020-01-13,2020-01-13T07:17:59-05:00,False,"1.01,7.01,9.01",OTHER
0001401914-19-000097,0001401914,"Dare Bioscience, Inc.",2019-11-21,2019-11-21T09:08:56-05:00,False,"2.01,3.02,5.02,7.01,9.01",OTHER
0001401914-19-000088,0001401914,"Dare Bioscience, Inc.",2019-11-12,2019-11-12T07:34:31-05:00,False,"1.01,3.02,7.01,9.01",OTHER
0001411690-25-000008,0001411690,"Bionano Genomics, Inc.",2025-01-27,2025-01-27T16:05:39-05:00,True,"3.03,5.03,7.01,9.01",OTHER
0001140361-25-000296,0001411690,"Bionano Genomics, Inc.",2025-01-06,2025-01-06T07:10:36-05:00,False,"1.01,7.01,8.01,9.01",OTHER
0001140361-25-000132,0001411690,"Bionano Genomics, Inc.",2025-01-03,2025-01-03T08:30:17-05:00,False,"1.01,3.02,7.01,9.01",OTHER
0001140361-24-044715,0001411690,"Bionano Genomics, Inc.",2024-10-31,2024-10-31T08:50:00-04:00,False,"1.01,7.01,8.01,9.01",OTHER
0001140361-24-040508,0001411690,"Bionano Genomics, Inc.",2024-09-09,2024-09-09T08:00:18-04:00,False,"2.05,5.02,7.01,9.01",OTHER
0001140361-24-032559,0001411690,"Bionano Genomics, Inc.",2024-07-08,2024-07-08T06:16:32-04:00,False,"1.01,3.02,7.01,8.01,9.01",OTHER
0001140361-24-027553,0001411690,"Bionano Genomics, Inc.",2024-05-28,2024-05-28T08:15:32-04:00,False,"1.01,1.02,2.03,3.02,7.01,8.01,9.01",OTHER
0001140361-24-018181,0001411690,"Bionano Genomics, Inc.",2024-04-05,2024-04-05T09:29:33-04:00,False,"1.01,7.01,9.01",OTHER
0001140361-24-009930,0001411690,"Bionano Genomics, Inc.",2024-02-28,2024-02-28T08:16:10-05:00,False,"1.01,7.01,9.01",OTHER
0001411690-23-000080,0001411690,"Bionano Genomics, Inc.",2023-11-08,2023-11-08T16:02:28-05:00,True,"2.02,7.01,9.01",OTHER
0001140361-23-047688,0001411690,"Bionano Genomics, Inc.",2023-10-11,2023-10-11T08:17:53-04:00,False,"1.01,2.02,2.03,2.05,3.02,7.01,9.01",OTHER
0001140361-23-039417,0001411690,"Bionano Genomics, Inc.",2023-08-14,2023-08-14T08:10:43-04:00,False,"5.02,7.01,9.01",OTHER
0001140361-22-043313,0001411690,"Bionano Genomics, Inc.",2022-11-28,2022-11-28T17:02:16-05:00,True,"1.01,7.01,8.01,9.01",OTHER
0001140361-21-034291,0001411690,"Bionano Genomics, Inc.",2021-10-12,2021-10-12T08:05:44-04:00,False,"1.01,3.02,7.01,8.01,9.01",OTHER
0001372514-25-000068,0001372514,KIORA PHARMACEUTICALS INC,2025-08-13,2025-08-12T18:00:51-04:00,True,7.01,PRESENTATION
0001372514-25-000050,0001372514,KIORA PHARMACEUTICALS INC,2025-06-03,2025-06-03T07:00:35-04:00,False,"1.01,7.01,9.01",OTHER
0001372514-24-000117,0001372514,KIORA PHARMACEUTICALS INC,2024-10-29,2024-10-29T07:00:23-04:00,False,"7.01,9.01",REGULATORY
0001372514-24-000068,0001372514,KIORA PHARMACEUTICALS INC,2024-07-01,2024-07-01T07:00:32-04:00,False,"5.02,7.01,8.01,9.01",OTHER
0001372514-24-000013,0001372514,KIORA PHARMACEUTICALS INC,2024-02-12,2024-02-12T17:23:39-05:00,True,"7.01,9.01",PRESENTATION
0001372514-24-000010,0001372514,KIORA PHARMACEUTICALS INC,2024-02-01,2024-02-01T07:01:30-05:00,False,"1.01,3.02,7.01,9.01",OTHER
0001372514-24-000007,0001372514,KIORA PHARMACEUTICALS INC,2024-01-31,2024-01-31T17:14:40-05:00,True,"1.01,7.01,9.01",OTHER
0001372514-23-000160,0001372514,KIORA PHARMACEUTICALS INC,2023-11-09,2023-11-09T07:02:00-05:00,False,"7.01,9.01",PRESENTATION
0001372514-23-000112,0001372514,KIORA PHARMACEUTICALS INC,2023-08-01,2023-08-01T07:00:19-04:00,False,"5.02,7.01,9.01",OTHER
0001104659-23-002295,0001372514,KIORA PHARMACEUTICALS INC,2023-01-09,2023-01-09T16:31:34-05:00,True,"7.01,9.01",PRESENTATION
0001104659-22-066571,0001372514,KIORA PHARMACEUTICALS INC,2022-05-31,2022-05-31T16:30:25-04:00,True,"3.01,7.01,9.01",OTHER
0001104659-22-010000,0001372514,KIORA PHARMACEUTICALS INC,2022-02-01,2022-02-01T06:45:27-05:00,False,"5.02,7.01,9.01",OTHER
0001104659-22-002825,0001372514,KIORA PHARMACEUTICALS INC,2022-01-11,2022-01-10T17:58:16-05:00,True,"7.01,9.01",PRESENTATION
0001104659-21-149776,0001372514,KIORA PHARMACEUTICALS INC,2021-12-15,2021-12-15T07:00:47-05:00,False,"5.02,7.01,9.01",OTHER
0001104659-21-129738,0001372514,KIORA PHARMACEUTICALS INC,2021-10-26,2021-10-26T07:00:59-04:00,False,"1.01,2.01,3.02,5.02,7.01,9.01",OTHER
0001104659-21-115504,0001372514,KIORA PHARMACEUTICALS INC,2021-09-14,2021-09-14T16:20:01-04:00,True,"7.01,9.01",PRESENTATION
0001104659-21-095852,0001372514,KIORA PHARMACEUTICALS INC,2021-07-26,2021-07-26T16:18:13-04:00,True,"5.02,7.01,9.01",OTHER
0001104659-21-072696,0001372514,KIORA PHARMACEUTICALS INC,2021-05-27,2021-05-27T07:01:14-04:00,False,"7.01,9.01",PRESENTATION
0001104659-21-045169,0001372514,KIORA PHARMACEUTICALS INC,2021-04-01,2021-04-01T06:55:38-04:00,False,"5.02,7.01,9.01",OTHER
0001104659-20-104579,0001372514,KIORA PHARMACEUTICALS INC,2020-09-14,2020-09-14T06:50:21-04:00,False,"7.01,9.01",PRESENTATION
0001104659-20-067975,0001372514,KIORA PHARMACEUTICALS INC,2020-06-01,2020-06-01T06:55:24-04:00,False,"7.01,9.01",PRESENTATION
0001144204-19-043861,0001372514,KIORA PHARMACEUTICALS INC,2019-09-09,2019-09-09T06:50:45-04:00,False,"7.01,9.01",PRESENTATION
0001628280-25-044223,0001516551,"Skye Bioscience, Inc.",2025-10-06,2025-10-06T08:18:06-04:00,False,"7.01,9.01",CLINICAL
0001516551-24-000085,0001516551,"Skye Bioscience, Inc.",2024-09-04,2024-09-04T17:59:16-04:00,True,"5.02,7.01,9.01",OTHER
0001516551-24-000064,0001516551,"Skye Bioscience, Inc.",2024-07-03,2024-07-03T07:05:55-04:00,False,"5.02,7.01,9.01",OTHER
0001516551-24-000052,0001516551,"Skye Bioscience, Inc.",2024-04-03,2024-04-03T17:07:54-04:00,True,"7.01,9.01",OTHER
0001516551-24-000002,0001516551,"Skye Bioscience, Inc.",2024-01-29,2024-01-29T08:02:44-05:00,False,"1.01,3.02,7.01,8.01,9.01",OTHER
0001516551-23-000073,0001516551,"Skye Bioscience, Inc.",2023-09-07,2023-09-07T13:15:02-04:00,False,"3.03,5.03,7.01,9.01",OTHER
0001516551-23-000046,0001516551,"Skye Bioscience, Inc.",2023-08-21,2023-08-21T08:36:49-04:00,False,"1.01,2.01,2.03,3.02,5.02,7.01,9.01",OTHER
0001516551-23-000016,0001516551,"Skye Bioscience, Inc.",2023-01-27,2023-01-26T21:22:29-05:00,True,"1.01,7.01,9.01",OTHER
0001516551-22-000033,0001516551,"Skye Bioscience, Inc.",2022-10-03,2022-10-03T17:14:53-04:00,True,"4.01,5.07,7.01,9.01",OTHER
0001516551-21-000009,0001516551,"Skye Bioscience, Inc.",2021-09-30,2021-09-29T19:29:45-04:00,True,"7.01,9.01",OTHER
0001640334-19-001000,0001516551,"Skye Bioscience, Inc.",2019-05-29,2019-05-29T16:53:17-04:00,True,"1.01,7.01,9.01",OTHER
0001640334-19-000347,0001516551,"Skye Bioscience, Inc.",2019-03-04,2019-03-04T16:53:05-05:00,True,"1.01,7.01,9.01",OTHER
0001493152-23-043009,0001716947,"Ensysce Biosciences, Inc.",2023-11-29,2023-11-29T09:24:43-05:00,False,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-23-038049,0001716947,"Ensysce Biosciences, Inc.",2023-10-24,2023-10-24T07:59:13-04:00,False,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-23-003270,0001716947,"Ensysce Biosciences, Inc.",2023-02-01,2023-02-01T13:17:34-05:00,False,"3.03,5.03,7.01,9.01",OTHER
0001493152-22-025380,0001716947,"Ensysce Biosciences, Inc.",2022-09-08,2022-09-08T16:39:30-04:00,True,"5.07,7.01,9.01",OTHER
0001493152-22-021792,0001716947,"Ensysce Biosciences, Inc.",2022-08-09,2022-08-09T17:14:28-04:00,True,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-22-018686,0001716947,"Ensysce Biosciences, Inc.",2022-07-06,2022-07-06T16:15:38-04:00,True,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-22-017194,0001716947,"Ensysce Biosciences, Inc.",2022-06-17,2022-06-17T17:22:12-04:00,True,"3.01,7.01",OTHER
0001493152-22-012251,0001716947,"Ensysce Biosciences, Inc.",2022-05-05,2022-05-05T16:29:27-04:00,True,"7.01,8.01,9.01",CLINICAL
0001493152-22-003481,0001716947,"Ensysce Biosciences, Inc.",2022-02-08,2022-02-08T16:28:37-05:00,True,"5.02,7.01,9.01",OTHER
0001493152-22-002364,0001716947,"Ensysce Biosciences, Inc.",2022-01-27,2022-01-27T08:24:44-05:00,False,"5.07,7.01,9.01",OTHER
0001493152-21-027784,0001716947,"Ensysce Biosciences, Inc.",2021-11-10,2021-11-10T10:40:04-05:00,False,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-21-023828,0001716947,"Ensysce Biosciences, Inc.",2021-09-27,2021-09-27T13:47:19-04:00,False,"1.01,2.03,3.02,7.01,9.01",OTHER
0001493152-21-017401,0001716947,"Ensysce Biosciences, Inc.",2021-07-21,2021-07-21T08:50:48-04:00,False,"7.01,9.01",PRESENTATION
0001493152-21-016422,0001716947,"Ensysce Biosciences, Inc.",2021-07-08,2021-07-08T08:30:32-04:00,False,"7.01,9.01",OTHER
0001493152-21-015864,0001716947,"Ensysce Biosciences, Inc.",2021-07-01,2021-07-01T17:12:11-04:00,True,"7.01,9.01",OTHER
0001493152-21-015806,0001716947,"Ensysce Biosciences, Inc.",2021-07-01,2021-07-01T08:30:41-04:00,False,"7.01,8.01,9.01",OTHER
0001493152-21-013365,0001716947,"Ensysce Biosciences, Inc.",2021-06-01,2021-06-01T17:15:47-04:00,True,"3.01,7.01,9.01",OTHER
0001493152-21-010710,0001716947,"Ensysce Biosciences, Inc.",2021-05-07,2021-05-07T08:38:04-04:00,False,"7.01,9.01",OTHER
0001493152-21-009990,0001716947,"Ensysce Biosciences, Inc.",2021-04-29,2021-04-29T09:00:41-04:00,False,"7.01,9.01",REGULATORY
0001213900-21-010229,0001716947,"Ensysce Biosciences, Inc.",2021-02-18,2021-02-18T09:27:01-05:00,False,"7.01,9.01",OTHER
0001213900-21-006660,0001716947,"Ensysce Biosciences, Inc.",2021-02-04,2021-02-04T08:00:18-05:00,False,"7.01,9.01",PRESENTATION
0001213900-21-006308,0001716947,"Ensysce Biosciences, Inc.",2021-02-03,2021-02-03T07:01:03-05:00,False,"7.01,9.01",PRESENTATION
0001213900-21-006194,0001716947,"Ensysce Biosciences, Inc.",2021-02-02,2021-02-02T16:43:51-05:00,True,"7.01,9.01",NO_TEXT
0001213900-21-005594,0001716947,"Ensysce Biosciences, Inc.",2021-02-01,2021-02-01T08:17:37-05:00,False,"7.01,8.01,9.01",OTHER
0001193125-20-041309,0001716947,"Ensysce Biosciences, Inc.",2020-02-19,2020-02-19T07:02:21-05:00,False,"7.01,9.01",PRESENTATION
0001193125-20-031371,0001716947,"Ensysce Biosciences, Inc.",2020-02-11,2020-02-11T16:30:51-05:00,True,"7.01,9.01",PRESENTATION
0001213900-20-001823,0001716947,"Ensysce Biosciences, Inc.",2020-01-27,2020-01-27T07:01:05-05:00,False,"7.01,9.01",OTHER
0001213900-20-000519,0001716947,"Ensysce Biosciences, Inc.",2020-01-08,2020-01-08T16:18:49-05:00,True,"7.01,9.01",OTHER
0001213900-20-000367,0001716947,"Ensysce Biosciences, Inc.",2020-01-07,2020-01-07T16:02:18-05:00,True,"7.01,9.01",PRESENTATION
0001213900-20-000220,0001716947,"Ensysce Biosciences, Inc.",2020-01-06,2020-01-06T08:43:56-05:00,False,"7.01,8.01,9.01",OTHER
0001213900-19-027124,0001716947,"Ensysce Biosciences, Inc.",2019-12-30,2019-12-27T19:20:08-05:00,True,"7.01,9.01",OTHER
0001493152-25-023419,0001853816,"Dermata Therapeutics, Inc.",2025-11-14,2025-11-14T16:05:37-05:00,True,"2.02,7.01,9.01",OTHER
0001641172-25-023570,0001853816,"Dermata Therapeutics, Inc.",2025-08-13,2025-08-13T17:01:14-04:00,True,"2.02,7.01,9.01",CLINICAL
0001641172-25-011873,0001853816,"Dermata Therapeutics, Inc.",2025-05-21,2025-05-21T09:00:09-04:00,False,"7.01,8.01",OTHER
0001641172-25-010112,0001853816,"Dermata Therapeutics, Inc.",2025-05-14,2025-05-14T09:01:36-04:00,False,"2.02,7.01,9.01",CLINICAL
0001654954-25-004265,0001853816,"Dermata Therapeutics, Inc.",2025-04-15,2025-04-15T08:30:36-04:00,False,"7.01,8.01,9.01",CLINICAL
0001654954-25-003372,0001853816,"Dermata Therapeutics, Inc.",2025-03-27,2025-03-27T08:00:59-04:00,False,"7.01,8.01,9.01",CLINICAL
0001654954-25-002886,0001853816,"Dermata Therapeutics, Inc.",2025-03-17,2025-03-17T16:17:45-04:00,True,"2.02,7.01,9.01",OTHER
0001654954-25-000570,0001853816,"Dermata Therapeutics, Inc.",2025-01-21,2025-01-21T08:05:55-05:00,False,"1.01,7.01,9.01",OTHER
0001654954-24-014289,0001853816,"Dermata Therapeutics, Inc.",2024-11-14,2024-11-13T18:03:44-05:00,True,"2.02,7.01,9.01",OTHER
0001654954-24-010104,0001853816,"Dermata Therapeutics, Inc.",2024-08-07,2024-08-07T16:06:20-04:00,True,"2.02,7.01,9.01",OTHER
0001654954-24-006396,0001853816,"Dermata Therapeutics, Inc.",2024-05-15,2024-05-15T16:06:40-04:00,True,"2.02,7.01,9.01",CLINICAL
0001654954-24-003500,0001853816,"Dermata Therapeutics, Inc.",2024-03-21,2024-03-21T16:05:28-04:00,True,"2.02,7.01,9.01",OTHER
0001654954-23-014015,0001853816,"Dermata Therapeutics, Inc.",2023-11-09,2023-11-09T16:08:14-05:00,True,"2.02,4.01,7.01,9.01",REGULATORY
0001654954-23-010489,0001853816,"Dermata Therapeutics, Inc.",2023-08-10,2023-08-10T16:18:20-04:00,True,"2.02,7.01,9.01",OTHER
0001654954-23-007177,0001853816,"Dermata Therapeutics, Inc.",2023-05-24,2023-05-24T17:13:36-04:00,True,"1.01,3.02,7.01,9.01",OTHER
0001654954-23-006209,0001853816,"Dermata Therapeutics, Inc.",2023-05-11,2023-05-11T16:07:03-04:00,True,"2.02,7.01,9.01",REGULATORY
0001654954-23-003181,0001853816,"Dermata Therapeutics, Inc.",2023-03-20,2023-03-20T16:36:29-04:00,True,"1.01,7.01,9.01",OTHER
0001654954-23-001927,0001853816,"Dermata Therapeutics, Inc.",2023-02-21,2023-02-21T16:10:09-05:00,True,"2.02,7.01,9.01",OTHER
